2472816.51559	1.72836
2472816.51559	1.72836
2490878.2887	2.0452
2490878.2887	2.0452
2496682.61893	2.09982
2496682.61893	2.09982
2497002.845	2.1404
2497002.845	2.1404
2514924.45008	2.07666
2514924.45008	2.07666
2543270.22676	2.12071
2543270.22676	2.12071
2544264.44767	2.11744
2544264.44767	2.11744
2595424.47782	1.6488
2595424.47782	1.6488
2717581.14203	1.85432
2717581.14203	1.85432
2838559.44224	1.86221
2838559.44224	1.86221
3578996.44852	1.69615
3578996.44852	1.69615
3648450.11813	1.87251
3648450.11813	1.87251
3713740.60689	1.90264
3713740.60689	1.90264
3831523.65428	2.26502
3831523.65428	2.26502
3931712.90378	1.98285
3931712.90378	1.98285
5180250.75242	1.341
5180250.75242	1.341
5239886.46191	1.32066
5239886.46191	1.32066
5286646.92349	1.80449
5286646.92349	1.80449
5342075.89029	1.57145
5342075.89029	1.57145
5384639.09025	1.49626
5384639.09025	1.49626
5421551.36326	1.44805
5421551.36326	1.44805
5452663.18058	1.67661
5452663.18058	1.67661
5564743.18463	2.0217
5564743.18463	2.0217
5612958.54168	1.98
5612958.54168	1.98
5659336.24355	1.7901
5659336.24355	1.7901
7496745.36303	1.29688
7496745.36303	1.29688
7503445.52014	1.33876
7503445.52014	1.33876
1.3831E7	2.04786
1.3831E7	2.04786
1.39035E7	2.12658
1.39035E7	2.12658
1.39377E7	2.14485
1.39377E7	2.14485
1.43403E7	1.94732
1.43403E7	1.94732
1.48625E7	1.87182
1.48625E7	1.87182
1.53998E7	1.6049
1.53998E7	1.6049
1.5947E7	1.88086
1.5947E7	1.88086
1.64992E7	1.76213
1.64992E7	1.76213
1.70523E7	1.91774
1.70523E7	1.91774
1.76023E7	1.87431
1.76023E7	1.87431
2.47439E7	0.67119
2.47439E7	0.67119
2.88121E7	0.62164
2.88121E7	0.62164
3.00165E7	1.63025
3.00165E7	1.63025
3.04535E7	1.53593
3.04535E7	1.53593
3.09091E7	1.52107
3.09091E7	1.52107
3.10534E7	3.67291
3.10534E7	3.67291
3.12357E7	1.63483
3.12357E7	1.63483
3.1303E7	1.49347
3.1303E7	1.49347
3.15243E7	3.66956
3.15243E7	3.66956
3.18384E7	3.68779
3.18384E7	3.68779
3.23289E7	1.87694
3.23289E7	1.87694
3.23582E7	3.55828
3.23582E7	3.55828
3.28704E7	1.75613
3.28704E7	1.75613
3.28775E7	3.59525
3.28775E7	3.59525
3.30305E7	0.76475
3.30305E7	0.76475
3.3511E7	0.78069
3.3511E7	0.78069
3.39105E7	1.71768
3.39105E7	1.71768
3.39831E7	0.82785
3.39831E7	0.82785
3.4054E7	1.05642
3.4054E7	1.05642
3.4369E7	1.03717
3.4369E7	1.03717
3.46651E7	1.05471
3.46651E7	1.05471
3.50268E7	0.6049
3.50268E7	0.6049
3.52573E7	0.79998
3.52573E7	0.79998
3.55715E7	0.61767
3.55715E7	0.61767
3.57347E7	0.98345
3.57347E7	0.98345
3.61194E7	0.56593
3.61194E7	0.56593
3.658E7	0.66711
3.658E7	0.66711
4.43288E7	1.15414
4.43288E7	1.15414
4.43551E7	1.15403
4.43551E7	1.15403
4.43786E7	1.13222
4.43786E7	1.13222
4.43993E7	1.23952
4.43993E7	1.23952
4.53662E7	1.16501
4.53662E7	1.16501
4.53756E7	1.13336
4.53756E7	1.13336
4.53786E7	1.22441
4.53786E7	1.22441
5.23825E7	1.50123
5.23825E7	1.50123
5.25277E7	1.43361
5.25277E7	1.43361
5.26781E7	1.43077
5.26781E7	1.43077
5.28318E7	1.47802
5.28318E7	1.47802
5.29869E7	1.3703
5.29869E7	1.3703
5.31411E7	1.54328
5.31411E7	1.54328
5.32917E7	1.54987
5.32917E7	1.54987
5.01688E8	0.06465
